"X","county_code","population_total","population_density","urbanization_rate","population_per_pharmacy","installations_watersupply","installations_toilet","installations_bathroom","installations_central_heating","installations_network_gas","appartment_area_per_person","appartments_per_1000_persons","persons_per_appartment","persons_per_room","persons_per_library","library_books_per_1000_persons","library_readers_per_1000_persons","library_loans_per_reader","forests_area","unemployed_f","unemployed_m","unemployment_rate","bicycle_paths_per_100km2","bicycle_paths_per_10k_persons","revenues_per_capita","revenues_per_capita_PIT","revenues_per_capita_CIT","expenditures_per_capita","investment_expenditures_per_capita","children_3_5_in_kindergartens","net_scholarization","marriages_per_1000_persons","birthrate_per_1000_persons","net_migrations_per_1000_persons","average_wage_relative","doctors_per_1000_persons","cars_per_1000_persons","motorcycles_per_1000_persons","education_share_higher","education_share_secondary","education_share_vocational","education_share_primary","tourits_per_1000_persons","Longitude","Latitude","min_dist","persons_running_business_per_1_person","entities_registered_per_1_persons","type_of_municipality","PO_percent","Konfederacja_percent","PSL_percent","PIS_percent","SLD_percent","y","population_total_f_ratio_total","frekwencja_wyborcza","population_density_log","population_density_sqrt","revenues_per_capita_PIT_log","SLD_percent_sqrt","healthcare_advices_ratio_total","forests_area_ratio_area_km2","population_0_4_total_percent","population_5_9_total_percent","population_10_14_total_percent","population_15_19_total_percent","population_20_24_total_percent","population_25_29_total_percent","population_30_34_total_percent","population_35_39_total_percent","population_40_44_total_percent","population_45_49_total_percent","population_50_54_total_percent","population_55_59_total_percent","population_60_64_total_percent","population_65_69_total_percent","population_70_74_total_percent","population_75_79_total_percent","population_80_84_total_percent","unemployed_over_50_ratio_population_50_60","beds_in_hospitals_ratio_population","percent_over_60","percent_under_18","percent_over_60_squared","cars_per_1_persons","education_share_higher_neighbours","forests_area_ratio_area_km2_neighbours","frekwencja_wyborcza_neighbours","res"
10,202000,9243,65.5,0,9243,96.5,92.7,90.2,76.1,26.9,32.7,354,2.82,0.65,924,5031,138,12.9,99.76,84,115,3.6,0.35,0.54,5137.55,723.36,3.39,4423.1,528.03,519,66.53,4,-6.34,-1.9,84.9,10,619.9,35.4,16.96,36.14,23.12,16.94,323.39,16.6639649133495,50.7355172002293,0.87,0.0807097262793465,0.1025,2,0.200495662949195,0.0572490706319703,0.128872366790582,0.513011152416357,0.083271375464684,-0.172425929039731,0.503624364383858,0.556580732700136,4.18205014264121,8.09320702811932,6.58390702354629,0.288567800464092,5.11363162430851,0.707517730496454,0.047387211944174,0.0505247214107974,0.054311370767067,0.0479281618522125,0.0478199718706048,0.0546359407118901,0.0675105485232067,0.0866601752677702,0.0872011251758087,0.0712971978794764,0.0621010494428216,0.0678351184680299,0.0763821270150384,0.0722709077139457,0.0453316022936276,0.0202315265606405,0.0188250567997403,0.0549542048293089,0.0016941368576823,0.233041220382993,0.200151465974251,0.0543082103975945,0.6199,17.63,0.945393192120979,0.544114680952755,-0.316005785886145
11,202000,7287,58.4,0,3644,96.2,95,92.6,78.9,0.3,30.5,326.5,3.06,0.68,1822,3297,100,10.3,38.34,69,56,2.8,3.61,6.18,6016.02,746.06,17.09,4838.1,442.99,731,84.6,2.7,-2.06,-1.1,84.9,10,619.9,35.4,16.96,36.14,23.12,16.94,323.39,16.7828817575968,50.7970171071204,11.65,0.0651845752710306,0.0833,2,0.194296458790348,0.0604826073331244,0.0930742713882795,0.56189282356628,0.0748981510498276,0.104093891042633,0.507890764374914,0.542483660130719,4.06731588983418,7.64198926981712,6.61480602592395,0.273675265688786,5.15205159873748,0.30672,0.0476190476190476,0.0511870454233567,0.0555784273363524,0.0511870454233567,0.0491285851516399,0.0548922739124468,0.0804171812817346,0.086729792781666,0.0742418004665843,0.0682036503362152,0.0569507341841636,0.0682036503362152,0.0793193358034857,0.0639494991080005,0.0499519692603266,0.0194867572389186,0.0231919857280088,0.0405701754385965,0.0016941368576823,0.23589954713874,0.205571565802113,0.0556485963402627,0.6199,23.7816666666667,0.740065180265213,0.559083129843075,-0.00341921838290061
12,202000,5249,73,53.7,5249,98.6,96.3,94.5,75.3,56.4,28,390.7,2.56,0.7,1312,6834,121,23.6,59.65,59,69,4.1,5.01,6.86,5978.88,613.84,8.16,5008.45,822.14,748,84.57,2.8,-8.51,-2.5,84.9,10,619.9,35.4,16.96,36.14,23.12,16.94,323.39,16.8226823531479,50.715030165546,11.79,0.0619165555343875,0.1,3,0.224137931034483,0.0526315789473684,0.116152450090744,0.481851179673321,0.10934664246824,-0.0880568553911828,0.507144217946276,0.50482820570402,4.29045944114839,8.54400374531753,6.41973430786941,0.330676038545643,5.35321013526386,0.828472222222222,0.0415317203276815,0.0417222328062488,0.04953324442751,0.0417222328062488,0.0480091445989712,0.0569632310916365,0.0647742427128977,0.0775385787769099,0.0802057534768527,0.0697275671556487,0.0672509049342732,0.0710611545056201,0.084206515526767,0.0758239664698038,0.0584873309201753,0.0261002095637264,0.0232425223852162,0.0564738292011019,0.0016941368576823,0.267860544865689,0.174509430367689,0.0717492714957436,0.6199,16.6616666666667,0.759725386300144,0.526732730241357,-0.209659001257337
13,203000,64450,1835.7,100,2930,98.3,98,97.9,95.1,88.9,24.3,414.9,2.41,0.69,16113,1545,117,16.6,29.2,1008,557,4.3,68.36,3.72,5982.58,1269.49,115.4,5747.7,647.1,1023,103.59,4,-4.31,-8.2,86.2,13.1,589,28.6,20.77,37.18,22.86,13.55,162.32,16.0504859492376,51.6697856395605,0.75,0.0737005430566331,0.1022,1,0.276263468445357,0.051564905079528,0.043163160595177,0.426019753719856,0.176757311441765,0.434719179190237,0.520636152055857,0.611043087866597,7.5151811591366,42.8450697280329,7.14637052399673,0.420425155576786,4.72473235065943,0.834285714285714,0.0427618308766486,0.0484406516679597,0.05377812257564,0.04344453064391,0.0449340574088441,0.0518541505042669,0.068533747090768,0.0865477114041893,0.0882544608223429,0.0713576415826222,0.0511249030256012,0.0548952676493406,0.0758727695888285,0.0876648564778898,0.0707835531419705,0.0257408844065167,0.0196121024049651,0.0504902678179423,0.00273050911897877,0.279674166020171,0.188425135764158,0.078217639139078,0.589,20.77,1.77124259599673,0.575202678940155,0.0680884693945914
14,203000,6933,81.8,0,6933,98.7,98,94.7,71,28.2,34.9,329.6,3.03,0.63,3467,2355,13,13.3,128,120,62,4.3,0.47,0.58,5965.92,1338.95,17.73,6095.69,1093.91,487,61.83,4.2,-3.05,7.4,86.2,13.1,589,28.6,20.77,37.18,22.86,13.55,162.32,16.1396143541161,51.6699674526152,5.39,0.0822154911293812,0.1004,2,0.232231920199501,0.0579800498753117,0.0720074812967581,0.483167082294264,0.134663341645885,0.0560146415546713,0.500793307370547,0.624021386289861,4.4042772436087,9.04433524367601,7.19964100369449,0.366965041449298,3.19888712178114,1.50588235294118,0.0522140487523439,0.061589499495168,0.0698110486081062,0.0569738929756238,0.0525025241598154,0.0538006634934372,0.0637530650512044,0.0852444829078321,0.0871195730563969,0.0757247944612722,0.0605798355690177,0.0666378191259195,0.0783210731285158,0.0584162700129814,0.0386557046011827,0.0148564834847829,0.0124044425212751,0.0487528344671202,0.00273050911897877,0.202653973748738,0.240588489831242,0.0410686330761542,0.589,19.3342857142857,1.25921423929765,0.549997336019099,-0.177564549931696
15,203000,5439,85.9,0,5439,98.5,97.6,97.2,82.6,37.7,37.5,321.2,3.11,0.61,2720,3549,72,12,77,85,35,3.6,0,0,11650.8,1559.96,3.54,12129.2,3812.8,720,77.95,3.5,-0.93,29.5,86.2,13.1,589,28.6,20.77,37.18,22.86,13.55,162.32,16.0430946999702,51.5954335550136,8.41,0.0796102224673653,0.0943,2,0.235414116687066,0.0644634842921257,0.0677274581803346,0.430844553243574,0.177478580171359,0.144249608844547,0.499724214009928,0.647806903711394,4.45318382899021,9.26822528858681,7.35241545888921,0.421282067232108,2.05662805662806,1.22222222222222,0.0503769075197647,0.0733590733590734,0.0842066556352271,0.0685787828644971,0.0569957712814856,0.0441257584114727,0.0614083471226328,0.0854936569222284,0.112336826622541,0.0989152417723846,0.0558926273211987,0.0446773303916161,0.0525831954403383,0.0505607648464791,0.0281301709873138,0.0110314396028682,0.0112152969295826,0.0493601462522852,0.00273050911897877,0.153520867806582,0.276521419378562,0.0235686568520861,0.589,18.795,1.45298829104645,0.579192907355764,-0.0210650093453942
16,203000,4401,34.5,0,4401,96.9,94.3,91.1,78.8,0.5,28.7,317,3.15,0.72,1467,5163,95,7.3,328.22,97,65,6.1,0,0,6699.16,848.81,28.16,5515.03,386.85,594,77.7,3.9,0,3.4,86.2,13.1,589,28.6,20.77,37.18,22.86,13.55,162.32,16.0443124372153,51.7383704300279,7.67,0.0527152919790957,0.0625,2,0.210932857991682,0.0457516339869281,0.0552584670231729,0.547237076648841,0.114676173499703,0.0840494443424519,0.497841399681891,0.505297233666863,3.54095932403731,5.87367006223537,6.74383536856873,0.338638706440511,2.60190865712338,2.56421875,0.0543058395819132,0.0570324926153147,0.0718018632129062,0.0579413769597819,0.0552147239263804,0.0518064076346285,0.0695296523517382,0.0811179277436946,0.0849806862076801,0.0754374005907748,0.0597591456487162,0.0633946830265849,0.0702113156100886,0.0586230402181322,0.0413542376732561,0.0181776868893433,0.0118154964780732,0.0848708487084871,0.00273050911897877,0.200181776868893,0.241081572369916,0.0400727437903874,0.589,18.0366666666667,1.27669143870552,0.548097053273432,0.145963384341381
17,203000,2136,33.2,0,0,95.3,94,90.3,75.8,0.1,26.4,348.8,2.87,0.73,712,2602,54,18.6,29.18,55,34,6.9,0,0,5927.75,682.06,3.17,5490.98,478.68,537,66.51,2.3,-6.46,-9.2,86.2,13.1,589,28.6,20.77,37.18,22.86,13.55,162.32,16.2615616339341,51.6424984612785,14.15,0.0393258426966292,0.0585,2,0.120567375886525,0.0460992907801418,0.1548463356974,0.620567375886525,0.049645390070922,0.0800427076735366,0.487359550561798,0.501154734411085,3.50254987592244,5.76194411635517,6.52511763051334,0.222812454927731,3.22940074906367,0.4559375,0.0538389513108614,0.050561797752809,0.0664794007490637,0.0552434456928839,0.0622659176029963,0.0603932584269663,0.0650749063670412,0.0875468164794008,0.0856741573033708,0.0655430711610487,0.0529026217228464,0.0627340823970037,0.0758426966292135,0.0706928838951311,0.0365168539325843,0.0126404494382022,0.0163857677902622,0.0688259109311741,0.00273050911897877,0.212078651685393,0.226123595505618,0.0449773545006944,0.589,17.686,1.00280682599267,0.548017709644702,0.197834801870738
18,203000,3438,50.4,0,3438,96.6,93.6,91,77,33.1,28.2,309.2,3.23,0.73,860,8411,151,11.9,121.9,69,45,5.4,0,0,8123.53,698.84,3.01,6286.91,840.09,595,87.3,3.8,-2.04,3.5,86.2,13.1,589,28.6,20.77,37.18,22.86,13.55,162.32,15.9428219814377,51.6698843905471,3.94,0.0639906922629436,0.0858,2,0.192111029948868,0.0628195763330898,0.0723155588020453,0.514243973703433,0.135135135135135,0.302280871872934,0.491855730075625,0.523685192092503,3.91999117507732,7.09929573971954,6.54942181760624,0.367607311046904,3.38947062245492,1.79264705882353,0.0538103548574753,0.0552646887725422,0.0660267597440372,0.0517742873763816,0.0546829552065154,0.0625363583478767,0.0732984293193717,0.0735892961023851,0.0860965677719604,0.0741710296684119,0.0639906922629436,0.0636998254799302,0.0695171611401978,0.0622454915648633,0.0415939499709133,0.0183246073298429,0.0130890052356021,0.0683371298405467,0.00273050911897877,0.204770215241419,0.226876090750436,0.0419308410500172,0.589,18.3977777777778,1.48733762762548,0.56158059445318,0.270536810573504
19,204000,19005,71.4,59,3801,98.5,96,93.2,82.2,65.4,28.1,368,2.72,0.67,4751,2993,133,21.1,299.3,509,438,8.4,1.5,2.1,5732.77,676.56,53.44,5719.11,666.73,801,92.41,4.7,-5.35,-4.5,80.2,6,769.4,38.7,13.56,33.3,27.88,19.81,0,16.5480606379985,51.6778606643112,10.67,0.0749276506182584,0.1077,3,0.267181467181467,0.0574002574002574,0.072972972972973,0.441827541827542,0.118404118404118,0.12415925279566,0.506971849513286,0.515427448411399,4.26829786934554,8.44985206971104,6.51702113547397,0.344098995064093,3.97037621678506,1.12518796992481,0.044672454617206,0.0474085766903446,0.0553538542488819,0.0544067350697185,0.054722441462773,0.0616153643777953,0.066193107077085,0.0759273875295975,0.0781899500131544,0.0704551433833202,0.0588266245724809,0.0655090765588003,0.0765588003157064,0.0722441462772954,0.0544593528018942,0.0253617469087082,0.0198895027624309,0.0825222175201016,0,0.248513549066035,0.201841620626151,0.0617589840693967,0.7694,15.1928571428571,1.65196840336484,0.532971256105063,-0.051932372728482
20,204000,2826,22.8,0,0,94.8,90.8,87.1,78.8,0.9,28.7,340.8,2.93,0.68,942,10342,79,19.1,174.37,92,72,9.9,0.56,2.48,6506.21,432.8,19.09,5654.96,489.68,549,73.19,3.5,-9.19,-8.1,80.2,6,769.4,38.7,13.56,33.3,27.88,19.81,0,16.5138207673476,51.5583301445283,14.24,0.0470629865534324,0.0676,2,0.157613535173642,0.0507569011576135,0.0979519145146928,0.578806767586821,0.0943900267141585,-0.200670695462151,0.497523000707714,0.477338877338877,3.1267605359604,4.77493455452533,6.07027572753227,0.307229599345764,1.25973106864827,1.40620967741935,0.0470629865534324,0.0562632696390658,0.0573248407643312,0.0488322717622081,0.054140127388535,0.0654635527246992,0.0682944090587403,0.083864118895966,0.0693559801840057,0.0682944090587403,0.0612172682236376,0.0605095541401274,0.0707714083510262,0.0700636942675159,0.0509554140127389,0.0222929936305732,0.0212314225053079,0.101744186046512,0,0.235314932767162,0.209483368719037,0.055373117583214,0.7694,16.472,1.32720589795675,0.516300418125372,-0.175946625676068
21,204000,4632,30.7,0,0,96.3,91.7,86.3,76,0.6,28.5,360.3,2.78,0.69,2316,8138,141,14,137.6,149,106,9,0,0,6072.3,524.89,23.9,5525.87,708.81,664,78.47,3,-3,-5.8,80.2,6,769.4,38.7,13.56,33.3,27.88,19.81,0,16.389163095517,51.6906354847852,13.53,0.0477115716753022,0.0665,2,0.1438127090301,0.0540691192865106,0.0819397993311037,0.615942028985507,0.0780379041248606,-0.164369068785937,0.494170984455959,0.483691328560064,3.42426265459315,5.54075807087803,6.26318871682892,0.279352651902323,2.94753886010363,0.911258278145695,0.047279792746114,0.0505181347150259,0.0494386873920553,0.0561312607944732,0.0554835924006908,0.0703799654576857,0.0736183074265976,0.0725388601036269,0.0656303972366149,0.0667098445595855,0.0677892918825561,0.0708117443868739,0.0805267702936097,0.0645509499136442,0.0420984455958549,0.022020725388601,0.0194300518134715,0.0778816199376947,0,0.228626943005181,0.203367875647668,0.0522702790678944,0.7694,16.64,1.12909942694104,0.518938890975011,-0.121170536422757
